date,actual,predicted,residual,abs_error,squared_error,model_family,spec,dataset,vix_lag1,sentiment_extreme_lag1,vix_regime,sentiment_regime,rolling_mae_20,rolling_rmse_20,rolling_mean_residual_20
2024-08-20,-0.002363854356637,0.002149163745343685,-0.004513018101980685,0.004513018101980685,2.0367332388805343e-05,xgboost,sentiment_mean_only,test,14.65,0.2647058823529412,normal_vix,normal_extreme_sentiment,0.01642148892222594,0.02050571579142569,-0.0019684358838102226
2024-08-21,0.0053114517981261,-0.003614676184952259,0.008926127983078359,0.008926127983078359,7.967576077029454e-05,xgboost,sentiment_mean_only,test,15.88,0.2625,normal_vix,normal_extreme_sentiment,0.014773063640514722,0.018349663535357764,0.0005726021962088278
2024-08-22,-0.0169397805533092,0.002122697653248906,-0.019062478206558105,0.019062478206558105,0.0003633780753755027,xgboost,sentiment_mean_only,test,16.27,0.3195876288659793,normal_vix,normal_extreme_sentiment,0.015028129813090967,0.01857776529954328,0.00031753602363257977
2024-08-23,0.0116815138358592,0.002149163745343685,0.009532350090515515,0.009532350090515515,9.086569824815116e-05,xgboost,sentiment_mean_only,test,17.55,0.3125,normal_vix,normal_extreme_sentiment,0.015051260536809153,0.0185893421946549,0.00034066674735075945
2024-08-26,-0.0104202629896593,0.0045241485349833965,-0.014944411524642697,0.014944411524642697,0.00022333543581787345,xgboost,sentiment_mean_only,test,15.86,0.3857142857142857,normal_vix,normal_extreme_sentiment,0.015768025793370256,0.018886817214420898,-0.00037609850921034723
2024-08-27,0.0033290811040384,-0.0015531254466623068,0.004882206550700707,0.004882206550700707,2.3835940803704897e-05,xgboost,sentiment_mean_only,test,16.15,0.2692307692307692,normal_vix,normal_extreme_sentiment,0.015209967691345805,0.018575095632149305,0.000670180247884174
2024-08-28,-0.0118535479807045,0.014887586236000061,-0.02674113421670456,0.02674113421670456,0.0007150882591958074,xgboost,sentiment_mean_only,test,15.43,0.3292682926829268,normal_vix,normal_extreme_sentiment,0.01628923576104601,0.019479719993709295,-0.0004090878218160288
2024-08-29,-0.0013098527296353,0.0028596094343811274,-0.004169462164016428,0.004169462164016428,1.7384414737164552e-05,xgboost,sentiment_mean_only,test,17.11,0.35,normal_vix,normal_extreme_sentiment,0.01508382720090978,0.01844850900016,0.0007963207383202013
2024-08-30,0.012812043156723,0.0024907831102609634,0.010321260046462036,0.010321260046462036,0.0001065284089466935,xgboost,sentiment_mean_only,test,15.65,0.3285714285714285,normal_vix,normal_extreme_sentiment,0.014473293030461775,0.01789663323037052,0.002438980913414408
2024-09-03,-0.0319698315474554,0.010657580569386482,-0.04262741211684188,0.04262741211684188,0.0018170962637790778,xgboost,sentiment_mean_only,test,15.0,0.3953488372093023,normal_vix,normal_extreme_sentiment,0.014980870476254005,0.018931724951489808,0.0019314034676221792
