date,actual,predicted,residual,abs_error,squared_error,model_family,spec,dataset,vix_lag1,sentiment_extreme_lag1,vix_regime,sentiment_regime
2024-11-27,-0.0085635910424422,0.0015563348282300153,-0.010119925870672215,0.010119925870672215,0.00010241289962790079,ols,macro_mean,test,14.1,0.4411764705882353,normal_vix,high_extreme_sentiment
2024-11-29,0.0089204926734462,0.00019678942468511965,0.00872370324876108,0.00872370324876108,7.610299837244464e-05,ols,macro_mean,test,14.1,0.32,normal_vix,normal_extreme_sentiment
2024-12-02,0.0111287829947587,0.0009933474452317854,0.010135435549526913,0.010135435549526913,0.00010272705377861392,ols,macro_mean,test,13.51,0.2564102564102564,normal_vix,normal_extreme_sentiment
2024-12-03,0.0030533035645221,0.0004319634260615507,0.0026213401384605492,0.0026213401384605492,6.871424121504371e-06,ols,macro_mean,test,13.34,0.32,normal_vix,normal_extreme_sentiment
2024-12-04,0.0123142342885708,0.000772440465500596,0.011541793823070204,0.011541793823070204,0.00013321300465426151,ols,macro_mean,test,13.3,0.5151515151515151,normal_vix,high_extreme_sentiment
2024-12-05,-0.0031287284381281,0.000502965171972325,-0.003631693610100425,0.003631693610100425,1.318919847764426e-05,ols,macro_mean,test,13.45,0.3409090909090909,normal_vix,normal_extreme_sentiment
2024-12-06,0.0091541114745774,-0.00045804203501740833,0.009612153509594807,0.009612153509594807,9.239349509201577e-05,ols,macro_mean,test,13.54,0.2195121951219512,normal_vix,normal_extreme_sentiment
2024-12-09,-0.0084262807865063,0.0003379844222263971,-0.008764265208732698,0.008764265208732698,7.681234464900241e-05,ols,macro_mean,test,12.77,0.3636363636363636,normal_vix,normal_extreme_sentiment
2024-12-10,-0.0033937113559532,-0.0010099212195961416,-0.0023837901363570582,0.0023837901363570582,5.682455414193202e-06,ols,macro_mean,test,14.19,0.3225806451612903,normal_vix,normal_extreme_sentiment
2024-12-11,0.0183534462534772,6.716082175841173e-05,0.01828628543171879,0.01828628543171879,0.0003343882348902908,ols,macro_mean,test,14.18,0.3170731707317073,normal_vix,normal_extreme_sentiment
2024-12-12,-0.0068563435314249,-0.0015492821582678493,-0.0053070613731570505,0.0053070613731570505,2.81649004184556e-05,ols,macro_mean,test,13.58,0.4814814814814814,normal_vix,high_extreme_sentiment
2024-12-13,0.0076036081785179,0.000725336955122472,0.006878271223395427,0.006878271223395427,4.7310615022589625e-05,ols,macro_mean,test,13.92,0.2142857142857142,normal_vix,normal_extreme_sentiment
2024-12-16,0.0144228770922111,0.0005339825080684964,0.013888894584142605,0.013888894584142605,0.00019290139276942578,ols,macro_mean,test,13.81,0.217391304347826,normal_vix,normal_extreme_sentiment
2024-12-17,-0.0043349263382686,-0.0010739456667809206,-0.0032609806714876794,0.0032609806714876794,1.0633994939816237e-05,ols,macro_mean,test,14.69,0.44,normal_vix,high_extreme_sentiment
2024-12-18,-0.0366508241656059,-6.542900451972525e-05,-0.03658539516108618,0.03658539516108618,0.001338491139092828,ols,macro_mean,test,15.87,0.21875,normal_vix,normal_extreme_sentiment
2024-12-19,-0.0046697128154602,0.000219770169526287,-0.004889482984986487,0.004889482984986487,2.3907043860472366e-05,ols,macro_mean,test,27.62,0.3333333333333333,high_vix,normal_extreme_sentiment
2024-12-20,0.0084265619771889,0.001016764818367424,0.007409797158821476,0.007409797158821476,5.490509393487882e-05,ols,macro_mean,test,24.09,0.2962962962962963,normal_vix,normal_extreme_sentiment
2024-12-23,0.0100027908828418,0.0005815821405506692,0.009421208742291132,0.009421208742291132,8.875917416582284e-05,ols,macro_mean,test,18.36,0.2692307692307692,normal_vix,normal_extreme_sentiment
2024-12-24,0.0136018212473613,0.000393760253523403,0.013208060993837896,0.013208060993837896,0.00017445287521694212,ols,macro_mean,test,16.78,0.3333333333333333,normal_vix,normal_extreme_sentiment
2024-12-26,-0.0013469161498695,-0.002238771699032557,0.0008918555491630573,0.0008918555491630573,7.954063205729385e-07,ols,macro_mean,test,14.27,0.3809523809523809,normal_vix,normal_extreme_sentiment
2024-12-27,-0.013658026032838,-0.002586518026682235,-0.011071508006155764,0.011071508006155764,0.00012257828953037117,ols,macro_mean,test,14.73,0.2558139534883721,normal_vix,normal_extreme_sentiment
2024-12-30,-0.0129333408229251,-0.001639736127745327,-0.011293604695179772,0.011293604695179772,0.0001275455070109866,ols,macro_mean,test,15.95,0.2142857142857142,normal_vix,normal_extreme_sentiment
2024-12-31,-0.0087621107783531,-9.303619695992489e-05,-0.008669074581393175,0.008669074581393175,7.515285409775726e-05,ols,macro_mean,test,17.4,0.3333333333333333,normal_vix,normal_extreme_sentiment
2024-01-02,-0.0169012917481504,0.0027785040978882394,-0.019679795846038642,0.019679795846038642,0.0003872943645417598,ols,macro_std,test,12.45,0.1666666666666666,normal_vix,normal_extreme_sentiment
2024-01-03,-0.0106616790298333,-0.0013757079356487658,-0.009285971094184534,0.009285971094184534,8.622925916203071e-05,ols,macro_std,test,13.2,0.4444444444444444,normal_vix,high_extreme_sentiment
2024-01-04,-0.0052973566092027,6.20537854603592e-05,-0.005359410394663059,0.005359410394663059,2.872327977842245e-05,ols,macro_std,test,14.04,0.3571428571428571,normal_vix,normal_extreme_sentiment
2024-01-05,0.001471137512673,-0.0002758940895018563,0.0017470316021748562,0.0017470316021748562,3.052119418997645e-06,ols,macro_std,test,14.13,0.3571428571428571,normal_vix,normal_extreme_sentiment
2024-01-08,0.0208704165289339,0.0006784297865380425,0.020191986742395855,0.020191986742395855,0.00040771632860509,ols,macro_std,test,13.35,0.2916666666666667,normal_vix,normal_extreme_sentiment
2024-01-09,0.0017300524285968,-0.0014791742994327366,0.0032092267280295367,0.0032092267280295367,1.0299136191899166e-05,ols,macro_std,test,13.08,0.5,normal_vix,high_extreme_sentiment
2024-01-10,0.0068327474594893,0.0013375831162322762,0.005495164343257024,0.005495164343257024,3.0196831159403398e-05,ols,macro_std,test,12.76,0.2258064516129032,normal_vix,normal_extreme_sentiment
2024-01-11,0.0016570272030748,-0.0013214346683580857,0.002978461871432886,0.002978461871432886,8.871235119579488e-06,ols,macro_std,test,12.69,0.4705882352941176,normal_vix,high_extreme_sentiment
2024-01-12,0.0007143041502837,0.00012913846449058434,0.0005851656857931157,0.0005851656857931157,3.4241887982972735e-07,ols,macro_std,test,12.44,0.2272727272727272,normal_vix,normal_extreme_sentiment
2024-01-16,-0.0001312386288572,0.0006557357638008897,-0.0007869743926580897,0.0007869743926580897,6.193286946995691e-07,ols,macro_std,test,12.7,0.3125,normal_vix,normal_extreme_sentiment
2024-01-17,-0.0056264734541675,-0.001336626168458522,-0.0042898472857089785,0.0042898472857089785,1.840278973470469e-05,ols,macro_std,test,13.84,0.5833333333333334,normal_vix,high_extreme_sentiment
2024-01-18,0.0145922049996853,7.334252876602457e-05,0.014518862470919276,0.014518862470919276,0.00021079736744946819,ols,macro_std,test,14.79,0.3636363636363636,normal_vix,normal_extreme_sentiment
2024-01-19,0.0193444416618312,-0.0018204337141108614,0.021164875375942062,0.021164875375942062,0.00044795194967915864,ols,macro_std,test,14.13,0.6,normal_vix,high_extreme_sentiment
2024-01-22,0.0009456575750181,0.002237751283214052,-0.0012920937081959522,0.0012920937081959522,1.6695061507595666e-06,ols,macro_std,test,13.3,0.0,normal_vix,normal_extreme_sentiment
2024-01-23,0.0042511044749934,0.0003098323575524805,0.00394127211744092,0.00394127211744092,1.553362590371723e-05,ols,macro_std,test,13.19,0.2727272727272727,normal_vix,normal_extreme_sentiment
2024-01-24,0.0054487399304954,0.0002626864657537144,0.005186053464741686,0.005186053464741686,2.6895150539159242e-05,ols,macro_std,test,12.55,0.2903225806451613,normal_vix,normal_extreme_sentiment
2024-01-25,0.0010103557011173,-0.002434933240428461,0.003445288941545761,0.003445288941545761,1.187001589073751e-05,ols,macro_std,test,13.14,0.7,normal_vix,high_extreme_sentiment
2024-01-26,-0.0054943448510703,-0.0014112142660883066,-0.004083130584981993,0.004083130584981993,1.6671955374015396e-05,ols,macro_std,test,13.45,0.4285714285714285,normal_vix,high_extreme_sentiment
2024-01-29,0.0100099855018983,0.0002457922959864824,0.009764193205911818,0.009764193205911818,9.533946896237451e-05,ols,macro_std,test,13.26,0.2857142857142857,normal_vix,normal_extreme_sentiment
2024-01-30,-0.0068177300734869,-1.4363121459579791e-05,-0.00680336695202732,0.00680336695202732,4.62858018839375e-05,ols,macro_std,test,13.6,0.4666666666666667,normal_vix,high_extreme_sentiment
2024-01-31,-0.0196153040105769,0.002639644212916147,-0.022254948223493047,0.022254948223493047,0.0004952827204303563,ols,macro_std,test,13.31,0.1666666666666666,normal_vix,normal_extreme_sentiment
2024-02-01,0.0120337277753201,-0.001254547003729136,0.013288274779049238,0.013288274779049238,0.00017657824660351605,ols,macro_std,test,14.35,0.5833333333333334,normal_vix,high_extreme_sentiment
2024-02-02,0.0170362122607454,0.0010687265718692855,0.015967485688876112,0.015967485688876112,0.00025496059922446344,ols,macro_std,test,13.88,0.4,normal_vix,normal_extreme_sentiment
2024-02-05,-0.0016843435082735,0.0007013048328460808,-0.0023856483411195807,0.0023856483411195807,5.6913180074866075e-06,ols,macro_std,test,13.85,0.2222222222222222,normal_vix,normal_extreme_sentiment
2024-02-06,-0.0022911882798343,-0.0006523773475384678,-0.001638810932295832,0.001638810932295832,2.685701271812334e-06,ols,macro_std,test,13.67,0.4117647058823529,normal_vix,high_extreme_sentiment
2024-02-07,0.0103228312493516,-0.0029793079274523498,0.01330213917680395,0.01330213917680395,0.00017694690667906246,ols,macro_std,test,13.06,0.5714285714285714,normal_vix,high_extreme_sentiment
2024-02-08,0.001581373475192,0.0009558458890392574,0.0006255275861527425,0.0006255275861527425,3.9128476103807673e-07,ols,macro_std,test,12.83,0.3333333333333333,normal_vix,normal_extreme_sentiment
2024-02-09,0.0100287496384272,-0.0010159439876112801,0.01104469362603848,0.01104469362603848,0.00012198525729305502,ols,macro_std,test,12.79,0.4444444444444444,normal_vix,high_extreme_sentiment
2024-02-12,-0.0044497126601682,0.0018907252008863588,-0.006340437861054559,0.006340437861054559,4.020115226989411e-05,ols,macro_std,test,12.93,0.2,normal_vix,normal_extreme_sentiment
2024-02-13,-0.0159087760358076,0.0017763412608913062,-0.017685117296698905,0.017685117296698905,0.00031276337379799877,ols,macro_std,test,13.93,0.2857142857142857,normal_vix,normal_extreme_sentiment
2024-02-14,0.0117043044404282,0.0011229716241083672,0.010581332816319832,0.010581332816319832,0.00011196460416972698,ols,macro_std,test,15.85,0.1666666666666666,normal_vix,normal_extreme_sentiment
2024-02-15,0.0021366775672958,5.9414817499802374e-05,0.0020772627497959977,0.0020772627497959977,4.31502053169003e-06,ols,macro_std,test,14.38,0.5833333333333334,normal_vix,high_extreme_sentiment
2024-02-16,-0.0089914811456499,0.0006204867129441694,-0.009611967858594068,0.009611967858594068,9.238992611464543e-05,ols,macro_std,test,14.01,0.25,normal_vix,normal_extreme_sentiment
2024-02-20,-0.0079405810871434,-0.0010315845507970478,-0.0069089965363463525,0.0069089965363463525,4.773423313924589e-05,ols,macro_std,test,14.24,0.44,normal_vix,high_extreme_sentiment
2024-02-21,-0.003836660488802,0.0014908689746689903,-0.00532752946347099,0.00532752946347099,2.8382570184151495e-05,ols,macro_std,test,15.42,0.2083333333333333,normal_vix,normal_extreme_sentiment
2024-02-22,0.0296377712892022,-0.0010232743879865615,0.03066104567718876,0.03066104567718876,0.0009400997220186556,ols,macro_std,test,15.34,0.4782608695652174,normal_vix,high_extreme_sentiment
2024-02-23,-0.0037332004700284,0.00342009450068722,-0.00715329497071562,0.00715329497071562,5.116962893806538e-05,ols,macro_std,test,14.54,0.0,normal_vix,normal_extreme_sentiment
2024-02-26,-0.0002385940798061,0.0031700194922508135,-0.0034086135720569136,0.0034086135720569136,1.1618646483610592e-05,ols,macro_std,test,13.75,0.3076923076923077,normal_vix,normal_extreme_sentiment
2024-02-27,0.002101176296599,0.0023310688778914184,-0.00022989258129241848,0.00022989258129241848,5.285059893329124e-08,ols,macro_std,test,13.74,0.2857142857142857,normal_vix,normal_extreme_sentiment
2024-02-28,-0.0053870571181434,-0.000647852755271875,-0.004739204362871525,0.004739204362871525,2.2460057993060497e-05,ols,macro_std,test,13.43,0.5,normal_vix,high_extreme_sentiment
2024-02-29,0.0094297686894349,0.0004272370142061547,0.009002531675228746,0.009002531675228746,8.104557656349688e-05,ols,macro_std,test,13.84,0.2608695652173913,normal_vix,normal_extreme_sentiment
2024-03-01,0.0142551872856352,-0.0004115142179206106,0.01466670150355581,0.01466670150355581,0.00021511213299440628,ols,macro_std,test,13.4,0.4285714285714285,normal_vix,high_extreme_sentiment
2024-03-04,-0.0041845646872092,0.000453296502274564,-0.004637861189483764,0.004637861189483764,2.1509756412919754e-05,ols,macro_std,test,13.11,0.2631578947368421,normal_vix,normal_extreme_sentiment
2024-03-05,-0.0181938441113226,0.001476688070287197,-0.019670532181609798,0.019670532181609798,0.0003869298363077467,ols,macro_std,test,13.49,0.1818181818181818,normal_vix,normal_extreme_sentiment
2024-03-06,0.0066657469273766,-3.40444026734715e-05,0.0066997913300500716,0.0066997913300500716,4.4887203866214104e-05,ols,macro_std,test,14.46,0.3656716417910448,normal_vix,normal_extreme_sentiment
2024-03-07,0.0154438202933728,0.0005528494067773925,0.014890970886595408,0.014890970886595408,0.00022174101394543204,ols,macro_std,test,14.5,0.2956521739130435,normal_vix,normal_extreme_sentiment
2024-03-08,-0.0153950409741469,0.0005686645284186478,-0.01596370550256555,0.01596370550256555,0.00025483989337264163,ols,macro_std,test,14.44,0.2307692307692307,normal_vix,normal_extreme_sentiment
2024-03-11,-0.0037119591274794,0.0007181212624516055,-0.004430080389931005,0.004430080389931005,1.962561226125125e-05,ols,macro_std,test,14.74,0.2527472527472527,normal_vix,normal_extreme_sentiment
2024-03-12,0.0147867784571443,0.0013415923555090245,0.013445186101635276,0.013445186101635276,0.0001807730293076064,ols,macro_std,test,15.22,0.2280701754385964,normal_vix,normal_extreme_sentiment
2024-03-13,-0.0083025397047976,0.0008637388771411096,-0.009166278581938709,0.009166278581938709,8.402066304170831e-05,ols,macro_std,test,13.84,0.2376237623762376,normal_vix,normal_extreme_sentiment
2024-03-14,-0.0029742414740607,0.00043413157897157124,-0.003408373053032271,0.003408373053032271,1.1617006868636523e-05,ols,macro_std,test,13.75,0.288135593220339,normal_vix,normal_extreme_sentiment
2024-03-15,-0.0115323946658525,0.0004861881552952253,-0.012018582821147724,0.012018582821147724,0.0001444463330287872,ols,macro_std,test,14.4,0.2792792792792792,normal_vix,normal_extreme_sentiment
2024-03-18,0.0098767870656814,0.001211428802834776,0.008665358262846623,0.008665358262846623,7.508843382348424e-05,ols,macro_std,test,14.41,0.2409638554216867,normal_vix,normal_extreme_sentiment
2024-03-19,0.0026203851690644,0.0005193390741100414,0.0021010460949543583,0.0021010460949543583,4.4143946931229584e-06,ols,macro_std,test,14.33,0.2589285714285714,normal_vix,normal_extreme_sentiment
2024-03-20,0.0114639757608945,0.0013871204372567238,0.010076855323637775,0.010076855323637775,0.00010154301321352698,ols,macro_std,test,13.82,0.2083333333333333,normal_vix,normal_extreme_sentiment
2024-03-21,0.0043911672324744,0.00011983470828284425,0.004271332524191556,0.004271332524191556,1.8244281532216607e-05,ols,macro_std,test,13.04,0.2835820895522388,normal_vix,normal_extreme_sentiment
2024-03-22,0.001039753894293,0.001630652709346472,-0.000590898815053472,0.000590898815053472,3.491614096315974e-07,ols,macro_std,test,12.92,0.1764705882352941,normal_vix,normal_extreme_sentiment
2024-03-25,-0.0034071506886074,0.0005142478095469677,-0.003921398498154368,0.003921398498154368,1.5377366181327335e-05,ols,macro_std,test,13.06,0.2295081967213114,normal_vix,normal_extreme_sentiment
2024-03-26,-0.0036462556478586,0.00042006749182713424,-0.004066323139685734,0.004066323139685734,1.6534983876343642e-05,ols,macro_std,test,13.19,0.2597402597402597,normal_vix,normal_extreme_sentiment
2024-03-27,0.0038530124280939,-0.00010211080768385023,0.00395512323577775,0.00395512323577775,1.564299981018906e-05,ols,macro_std,test,13.24,0.3387096774193548,normal_vix,normal_extreme_sentiment
2024-03-28,-0.0014315049265136,0.00023830705920607298,-0.0016698119857196728,0.0016698119857196728,2.7882720676530764e-06,ols,macro_std,test,12.78,0.2738095238095238,normal_vix,normal_extreme_sentiment
2024-04-01,0.0021073600296012,0.0002423381659115275,0.0018650218636896724,0.0018650218636896724,3.478306552040499e-06,ols,macro_std,test,13.01,0.3068181818181818,normal_vix,normal_extreme_sentiment
2024-04-02,-0.0094148724003151,-0.00010637819194687616,-0.009308494208368224,0.009308494208368224,8.664806442722477e-05,ols,macro_std,test,13.65,0.359375,normal_vix,normal_extreme_sentiment
2024-04-03,0.0021173145737556,0.00044081380955153895,0.0016765007642040607,0.0016765007642040607,2.8106548123767997e-06,ols,macro_std,test,14.61,0.2790697674418604,normal_vix,normal_extreme_sentiment
2024-04-04,-0.0156173101316605,0.0009016723493080305,-0.01651898248096853,0.01651898248096853,0.0002728767822065452,ols,macro_std,test,14.33,0.2473118279569892,normal_vix,normal_extreme_sentiment
2024-04-05,0.0127647887313006,0.0012346692969057672,0.011530119434394834,0.011530119434394834,0.00013294365417140946,ols,macro_std,test,16.35,0.2990654205607476,normal_vix,normal_extreme_sentiment
2024-04-08,-0.0004568789186918,0.0007045702443083348,-0.0011614491630001348,0.0011614491630001348,1.3489641582337137e-06,ols,macro_std,test,16.03,0.303030303030303,normal_vix,normal_extreme_sentiment
2024-04-09,0.0038439950735949,0.0007589658005499242,0.003085029273044976,0.003085029273044976,9.517405615544413e-06,ols,macro_std,test,15.19,0.2758620689655172,normal_vix,normal_extreme_sentiment
2024-04-10,-0.0087470656826609,0.001314740086568742,-0.010061805769229642,0.010061805769229642,0.0001012399353377029,ols,macro_std,test,14.98,0.1742424242424242,normal_vix,normal_extreme_sentiment
2024-04-11,0.0163177213443572,0.0009770116704741205,0.015340709673883079,0.015340709673883079,0.00023533737329836988,ols,macro_std,test,15.8,0.2885906040268456,normal_vix,normal_extreme_sentiment
2024-04-12,-0.0167714149664316,0.0003933477513663621,-0.017164762717797964,0.017164762717797964,0.00029462907915830694,ols,macro_std,test,14.91,0.291044776119403,normal_vix,normal_extreme_sentiment
2024-04-15,-0.0166151957420875,0.0018034489889561063,-0.018418644731043606,0.018418644731043606,0.0003392464737284004,ols,macro_std,test,17.31,0.2982456140350877,normal_vix,normal_extreme_sentiment
2024-04-16,0.0003856568988434,0.0011607696942903354,-0.0007751127954469354,0.0007751127954469354,6.007998456655628e-07,ols,macro_std,test,19.23,0.2983870967741935,normal_vix,normal_extreme_sentiment
2024-04-17,-0.0124999082625738,0.001457094591787504,-0.013957002854361304,0.013957002854361304,0.00019479792867664958,ols,macro_std,test,18.4,0.263803680981595,normal_vix,normal_extreme_sentiment
2024-04-18,-0.0056930212173327,0.0011688447269856256,-0.006861865944318326,0.006861865944318326,4.708520423779563e-05,ols,macro_std,test,18.21,0.3227513227513227,normal_vix,normal_extreme_sentiment
2024-04-19,-0.0207175486665478,0.0010479369089203827,-0.02176548557546818,0.02176548557546818,0.00047373636233591344,ols,macro_std,test,18.0,0.2837837837837837,normal_vix,normal_extreme_sentiment
2024-04-22,0.0101167353005905,0.0013966241127039748,0.008720111187886525,0.008720111187886525,7.604033912910374e-05,ols,macro_std,test,18.71,0.2318840579710145,normal_vix,normal_extreme_sentiment
2024-04-23,0.0150269457772641,0.0009159494115543711,0.014110996365709729,0.014110996365709729,0.00019912021843307317,ols,macro_std,test,16.94,0.2967741935483871,normal_vix,normal_extreme_sentiment
2024-04-24,0.0031618775370906,0.00016219001186298297,0.002999687525227617,0.002999687525227617,8.998125249006185e-06,ols,macro_std,test,15.69,0.3411764705882353,normal_vix,normal_extreme_sentiment
2024-04-25,-0.0055096373408347,0.00042614188724017266,-0.005935779228074873,0.005935779228074873,3.523347504444513e-05,ols,macro_std,test,15.97,0.3453237410071942,normal_vix,normal_extreme_sentiment
2024-04-26,0.0163765025791999,3.1814794167864843e-06,0.016373321099783116,0.016373321099783116,0.00026808564383660295,ols,macro_std,test,15.37,0.3357142857142857,normal_vix,normal_extreme_sentiment
2024-04-29,0.0036291909296026,-0.0002176332460513341,0.0038468241756539345,0.0038468241756539345,1.4798056238395573e-05,ols,macro_std,test,15.03,0.375,normal_vix,normal_extreme_sentiment
2024-04-30,-0.0194212882404535,0.0006580683948371553,-0.020079356635290653,0.020079356635290653,0.0004031805628871908,ols,macro_std,test,14.67,0.3333333333333333,normal_vix,normal_extreme_sentiment
2024-05-01,-0.0070277240665965,-0.00012948535094975617,-0.006898238715646744,0.006898238715646744,4.758569737804764e-05,ols,macro_std,test,15.65,0.3571428571428571,normal_vix,normal_extreme_sentiment
2024-05-02,0.0127935024656783,0.0003893195527374646,0.012404182912940835,0.012404182912940835,0.0001538637537376934,ols,macro_std,test,15.39,0.33125,normal_vix,normal_extreme_sentiment
2024-05-03,0.0197149289467267,6.232094705631958e-06,0.01970869685202107,0.01970869685202107,0.0003884327316048652,ols,macro_std,test,14.68,0.3545454545454545,normal_vix,normal_extreme_sentiment
2024-05-06,0.0112699859006745,0.0010106747853950715,0.010259311115279428,0.010259311115279428,0.00010525346456009603,ols,macro_std,test,13.49,0.2266666666666666,normal_vix,normal_extreme_sentiment
2024-05-07,-0.0001172360153404,-2.557833567407464e-05,-9.165767966632536e-05,9.165767966632536e-05,8.401130241814713e-09,ols,macro_std,test,13.49,0.3409090909090909,normal_vix,normal_extreme_sentiment
2024-05-08,-0.0003560024045356,-0.00034896623258577034,-7.036171949829678e-06,7.036171949829678e-06,4.950771570756998e-11,ols,macro_std,test,13.23,0.3173076923076923,normal_vix,normal_extreme_sentiment
2024-05-09,0.0015719546810142,-0.0004683599486490778,0.002040314629663278,0.002040314629663278,4.162883788017998e-06,ols,macro_std,test,13.0,0.3777777777777777,normal_vix,normal_extreme_sentiment
2024-05-10,0.0026309717589827,0.00022164874479486333,0.0024093230141878363,0.0024093230141878363,5.804837386695161e-06,ols,macro_std,test,12.69,0.2989690721649484,normal_vix,normal_extreme_sentiment
2024-05-13,0.0020588513677726,-7.481072200610705e-05,0.002133662089778707,0.002133662089778707,4.55251391335884e-06,ols,macro_std,test,12.55,0.3058823529411765,normal_vix,normal_extreme_sentiment
2024-05-14,0.0067993399102449,0.00010748573337131565,0.006691854176873584,0.006691854176873584,4.478091232454043e-05,ols,macro_std,test,13.6,0.2903225806451613,normal_vix,normal_extreme_sentiment
2024-05-15,0.0148369548693684,0.0011244047926259083,0.013712550076742491,0.013712550076742491,0.0001880340296071705,ols,macro_std,test,13.42,0.2058823529411764,normal_vix,normal_extreme_sentiment
2024-05-16,-0.0020826199347003,0.0002201333921735899,-0.00230275332687389,0.00230275332687389,5.302672884428769e-06,ols,macro_std,test,12.45,0.2727272727272727,normal_vix,normal_extreme_sentiment
2024-05-17,-0.0006322988695474,0.0002472754943842456,-0.0008795743639316456,0.0008795743639316456,7.73651061685759e-07,ols,macro_std,test,12.42,0.2314049586776859,normal_vix,normal_extreme_sentiment
2024-05-20,0.0068757681273307,0.00025354905599895596,0.006622219071331744,0.006622219071331744,4.3853785428709866e-05,ols,macro_std,test,11.99,0.3116883116883117,normal_vix,normal_extreme_sentiment
2024-05-21,0.0021189340586392,-0.0003859638597485202,0.0025048979183877203,0.0025048979183877203,6.274513581543134e-06,ols,macro_std,test,12.15,0.3131313131313131,normal_vix,normal_extreme_sentiment
2024-05-22,-0.0004597430530749,0.0005832863118386601,-0.00104302936491356,0.00104302936491356,1.0879102560719846e-06,ols,macro_std,test,11.86,0.2631578947368421,normal_vix,normal_extreme_sentiment
2024-05-23,-0.0043831671685966,0.0007100085049577203,-0.00509317567355432,0.00509317567355432,2.5940438441685504e-05,ols,macro_std,test,12.29,0.2463768115942029,normal_vix,normal_extreme_sentiment
2024-05-24,0.0098825482622863,-0.00021501891903382206,0.010097567181320122,0.010097567181320122,0.0001019608629812732,ols,macro_std,test,12.77,0.3125,normal_vix,normal_extreme_sentiment
2024-05-28,0.0032427538240597,0.00012480429220820073,0.003117949531851499,0.003117949531851499,9.721609283172982e-06,ols,macro_std,test,11.93,0.2539682539682539,normal_vix,normal_extreme_sentiment
2024-05-29,-0.0070568172793184,0.0007208375636036505,-0.00777765484292205,0.00777765484292205,6.049191485562882e-05,ols,macro_std,test,12.92,0.2164948453608247,normal_vix,normal_extreme_sentiment
2024-05-30,-0.0106285461488308,0.001136617409196484,-0.011765163558027283,0.011765163558027283,0.0001384190735471332,ols,macro_std,test,14.28,0.2637362637362637,normal_vix,normal_extreme_sentiment
2024-05-31,-0.0001084153091274,0.0007470368214964962,-0.0008554521306238963,0.0008554521306238963,7.317983477889637e-07,ols,macro_std,test,14.47,0.2568807339449541,normal_vix,normal_extreme_sentiment
2024-06-03,0.003463893212233,0.0005832201715753114,0.0028806730406576884,0.0028806730406576884,8.298277167172012e-06,ols,macro_std,test,12.92,0.3058823529411765,normal_vix,normal_extreme_sentiment
2024-06-04,0.002891853773988,0.0006474151068057177,0.0022444386671822826,0.0022444386671822826,5.037504930742981e-06,ols,macro_std,test,13.11,0.2441860465116279,normal_vix,normal_extreme_sentiment
2024-06-05,0.0201764361425001,0.0006415981874938432,0.019534837955006257,0.019534837955006257,0.00038160989392835304,ols,macro_std,test,13.16,0.2577319587628865,normal_vix,normal_extreme_sentiment
2024-06-06,-0.0007284654843781,0.0008414031871692944,-0.0015698686715473944,0.0015698686715473944,2.4644876459059808e-06,ols,macro_std,test,12.63,0.2692307692307692,normal_vix,normal_extreme_sentiment
2024-06-07,-0.0010646553294391,0.001297729679128713,-0.002362385008567813,0.002362385008567813,5.580862928705946e-06,ols,macro_std,test,12.58,0.2065217391304347,normal_vix,normal_extreme_sentiment
2024-06-10,0.0038723359939482,0.0004549534163314354,0.0034173825776167644,0.0034173825776167644,1.16785036817986e-05,ols,macro_std,test,12.22,0.2808988764044944,normal_vix,normal_extreme_sentiment
2024-06-11,0.0070790577948143,0.0007720200531511143,0.0063070377416631854,0.0063070377416631854,3.977872507476385e-05,ols,macro_std,test,12.74,0.2117647058823529,normal_vix,normal_extreme_sentiment
2024-06-12,0.0131868817435445,0.00010909591974015754,0.013077785823804342,0.013077785823804342,0.00017102848205329782,ols,macro_std,test,12.85,0.3411764705882353,normal_vix,normal_extreme_sentiment
2024-06-13,0.0057241050350131,9.274659821682481e-05,0.005631358436796276,0.005631358436796276,3.171219784367659e-05,ols,macro_std,test,12.04,0.2650602409638554,normal_vix,normal_extreme_sentiment
2024-06-14,0.0042246640983099,-0.0004365162262200302,0.00466118032452993,0.00466118032452993,2.1726602017784943e-05,ols,macro_std,test,11.94,0.3333333333333333,normal_vix,normal_extreme_sentiment
2024-06-17,0.0122819316719838,0.0012698672663018322,0.011012064405681967,0.011012064405681967,0.00012126556247488774,ols,macro_std,test,12.66,0.1714285714285714,normal_vix,normal_extreme_sentiment
2024-06-18,0.0003069142465662,0.00013633938383119857,0.00017057486273500144,0.00017057486273500144,2.9095783797064583e-08,ols,macro_std,test,12.75,0.303030303030303,normal_vix,normal_extreme_sentiment
2024-06-20,-0.0078948475690459,-0.00033804083933172967,-0.007556806729714171,0.007556806729714171,5.710532795025339e-05,ols,macro_std,test,12.3,0.3505154639175257,normal_vix,normal_extreme_sentiment
2024-06-21,-0.0026295327609525,0.00020564073378228818,-0.0028351734947347886,0.0028351734947347886,8.038208745246674e-06,ols,macro_std,test,13.28,0.3157894736842105,normal_vix,normal_extreme_sentiment
2024-06-24,-0.0115284118109211,0.0008796309954264874,-0.012408042806347587,0.012408042806347587,0.0001539595262841541,ols,macro_std,test,13.2,0.1940298507462686,normal_vix,normal_extreme_sentiment
