date,model_family,spec,feature_spec_role,feature,feature_value_scaled,shap_value,abs_shap_value,dataset,tuned,best_params_json
2024-01-02,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.2091541142934403,-0.00030525243348257064,0.00030525243348257064,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-02,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.2297984458216042,0.00010168911147332965,0.00010168911147332965,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-03,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.2629862918063306,-0.00029860559257946344,0.00029860559257946344,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-03,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1413339964395424,9.504227057022244e-05,9.504227057022244e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-04,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.2322250475132506,-0.00030525243348257064,0.00030525243348257064,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-04,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0422538131316332,0.00010168911147332965,0.00010168911147332965,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-05,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.2937475360994106,-0.0002921433059258589,0.0002921433059258589,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-05,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0316380792057855,8.857998391661801e-05,8.857998391661801e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-08,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.3398894025390304,-0.0002921433059258589,0.0002921433059258589,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-08,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.12364110656313,8.857998391661801e-05,8.857998391661801e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-09,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.3091281582459504,-0.0002921433059258589,0.0002921433059258589,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-09,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1554883083406722,8.857998391661801e-05,8.857998391661801e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-10,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.3168184693192202,-0.0002921433059258589,0.0002921433059258589,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-10,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1932331400770186,8.857998391661801e-05,8.857998391661801e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-11,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.3321990914657607,-0.0002921433059258589,0.0002921433059258589,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-11,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.2014898220193444,8.857998391661801e-05,8.857998391661801e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-12,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.2860572250261404,-0.00029860559257946344,0.00029860559257946344,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-12,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.230977971813365,9.504227057022244e-05,9.504227057022244e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-16,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.2706766028796004,-0.00029860559257946344,0.00029860559257946344,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-16,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.2003102960275838,9.504227057022244e-05,9.504227057022244e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-17,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.355270024685571,-0.0002921433059258589,0.0002921433059258589,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-17,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0658443329668497,8.857998391661801e-05,8.857998391661801e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-18,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.3783409579053805,-0.00026017313814125494,0.00026017313814125494,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-18,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-0.9537893637495712,8.438082751580744e-05,8.438082751580744e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-19,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.4091022021984605,-0.00010364200455524524,0.00010364200455524524,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-19,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0316380792057855,7.832752897184027e-05,7.832752897184027e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-22,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.416792513271731,-0.00010364200455524524,0.00010364200455524524,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-22,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.129538736521934,7.832752897184027e-05,7.832752897184027e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-23,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.386031268978651,-0.00022829540804597117,0.00022829540804597117,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-23,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1425135224313032,8.721179823999465e-05,8.721179823999465e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-24,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.4091022021984605,-0.00010364200455524524,0.00010364200455524524,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-24,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.218003185903996,7.832752897184027e-05,7.832752897184027e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-25,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.4398634464915405,-0.00010364200455524524,0.00010364200455524524,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-25,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1484111523901073,7.832752897184027e-05,7.832752897184027e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-26,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.4091022021984605,-0.00010364200455524524,0.00010364200455524524,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-26,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1118458466455219,7.832752897184027e-05,7.832752897184027e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-29,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.416792513271731,-0.00010364200455524524,0.00010364200455524524,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-29,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1342568404889775,7.832752897184027e-05,7.832752897184027e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-30,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.3629603357588407,-0.00026017313814125494,0.00026017313814125494,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-30,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0941529567691093,8.438082751580744e-05,8.438082751580744e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-31,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.3475797136123002,-0.0002921433059258589,0.0002921433059258589,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-01-31,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1283592105301732,8.857998391661801e-05,8.857998391661801e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-01,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.2937475360994106,-0.0002921433059258589,0.0002921433059258589,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-01,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0056885073870476,8.857998391661801e-05,8.857998391661801e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-02,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.2014638032201703,-0.00030525243348257064,0.00030525243348257064,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-02,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0611262289998062,0.00010168911147332965,0.00010168911147332965,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-05,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.3245087803924906,-0.0002921433059258589,0.0002921433059258589,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-05,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0646648069750888,8.857998391661801e-05,8.857998391661801e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-06,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.4321731354182707,-0.00010364200455524524,0.00010364200455524524,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-06,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0858962748267835,7.832752897184027e-05,7.832752897184027e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-07,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.3706506468321105,-0.00026017313814125494,0.00026017313814125494,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-07,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1578473603241939,8.438082751580744e-05,8.438082751580744e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-08,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.3706506468321105,-0.00026017313814125494,0.00026017313814125494,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-08,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1849764581346929,8.438082751580744e-05,8.438082751580744e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-09,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.416792513271731,-0.00010364200455524524,0.00010364200455524524,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-09,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1896945621017363,7.832752897184027e-05,7.832752897184027e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-12,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.4321731354182707,-0.00010364200455524524,0.00010364200455524524,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-12,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1731811982170846,7.832752897184027e-05,7.832752897184027e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-13,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.4321731354182707,-0.00010364200455524524,0.00010364200455524524,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-13,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0552285990410022,7.832752897184027e-05,7.832752897184027e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-14,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.5398374904440506,-0.00010915683323668562,0.00010915683323668562,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-14,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-0.8287596086229237,5.341672031279624e-05,5.341672031279624e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-15,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.5090762461509706,-0.00010869771284348889,0.00010869771284348889,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-15,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0021499294117648,7.659752604152406e-05,7.659752604152406e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-16,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.486005312931161,-8.770264334772165e-05,8.770264334772165e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-16,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0457923911069156,7.890266056180247e-05,7.890266056180247e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-20,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.5321471793707808,-0.00010869771284348889,0.00010869771284348889,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-20,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0186632932964166,7.659752604152406e-05,7.659752604152406e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-21,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.5090762461509706,-0.00010869771284348889,0.00010869771284348889,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-21,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-0.8794792262686392,7.659752604152406e-05,7.659752604152406e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-22,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.5475278015173213,-0.00010869771284348889,0.00010869771284348889,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-22,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-0.8889154342027258,7.659752604152406e-05,7.659752604152406e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-23,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.555218112590591,-0.00010869771284348889,0.00010869771284348889,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-23,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-0.9832775135435919,7.659752604152406e-05,7.659752604152406e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-26,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.5013859350777008,-8.770264334772165e-05,8.770264334772165e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-26,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.076460066892697,7.890266056180247e-05,7.890266056180247e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-27,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.516766557224241,-0.00010869771284348889,0.00010869771284348889,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-27,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0776395928844578,7.659752604152406e-05,7.659752604152406e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-28,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.5398374904440506,-0.00010869771284348889,0.00010869771284348889,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-28,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1142048986290434,7.659752604152406e-05,7.659752604152406e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-29,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.5090762461509706,-0.00010869771284348889,0.00010869771284348889,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-02-29,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0658443329668497,7.659752604152406e-05,7.659752604152406e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-01,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.4936956240044308,-8.770264334772165e-05,8.770264334772165e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-01,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1177434766043257,7.890266056180247e-05,7.890266056180247e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-04,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.447553757564811,-0.00010364200455524524,0.00010364200455524524,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-04,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1519497303653898,7.832752897184027e-05,7.832752897184027e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-05,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.4706246907846205,-8.770264334772165e-05,8.770264334772165e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-05,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1071277426784785,7.890266056180247e-05,7.890266056180247e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-06,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.4014118911251905,1.7331990226508965e-05,1.7331990226508965e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-06,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-0.9927137214776783,8.605749668952441e-05,8.605749668952441e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-07,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.386031268978651,-0.00022829540804597117,0.00022829540804597117,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-07,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-0.9879956175106351,8.721179823999465e-05,8.721179823999465e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-08,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.3706506468321105,-0.00026017313814125494,0.00026017313814125494,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-08,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-0.9950727734612002,8.438082751580744e-05,8.438082751580744e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-11,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.3706506468321105,-0.00026017313814125494,0.00026017313814125494,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-11,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-0.9596869937083753,8.438082751580744e-05,8.438082751580744e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-12,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.3783409579053805,-0.00026017313814125494,0.00026017313814125494,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-12,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-0.9030697461038556,8.438082751580744e-05,8.438082751580744e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-13,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.4244828243450007,-0.00010364200455524524,0.00010364200455524524,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-13,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0658443329668497,7.832752897184027e-05,7.832752897184027e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-14,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.447553757564811,-0.00010364200455524524,0.00010364200455524524,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-14,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.076460066892697,7.832752897184027e-05,7.832752897184027e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-15,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.524456868297511,-0.00010869771284348889,0.00010869771284348889,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-15,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-0.9997908774282434,7.659752604152406e-05,7.659752604152406e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-18,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.5398374904440506,-0.00010869771284348889,0.00010869771284348889,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-18,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-0.9986113514364825,7.659752604152406e-05,7.659752604152406e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-19,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.5629084236638608,-0.00010869771284348889,0.00010869771284348889,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-19,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0080475593705691,7.659752604152406e-05,7.659752604152406e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-20,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.5321471793707808,-0.00010869771284348889,0.00010869771284348889,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-20,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.0682033849503711,7.659752604152406e-05,7.659752604152406e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-21,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.5090762461509706,-0.00010869771284348889,0.00010869771284348889,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-21,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1602064123077156,7.659752604152406e-05,7.659752604152406e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-22,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.5090762461509706,-0.00010869771284348889,0.00010869771284348889,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-22,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1743607242088454,7.659752604152406e-05,7.659752604152406e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-25,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.4706246907846205,-8.770264334772165e-05,8.770264334772165e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-25,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1578473603241939,7.890266056180247e-05,7.890266056180247e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-26,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.4936956240044308,-8.770264334772165e-05,8.770264334772165e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-26,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1425135224313032,7.890266056180247e-05,7.890266056180247e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-27,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.486005312931161,-8.770264334772165e-05,8.770264334772165e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-27,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.136615892472499,7.890266056180247e-05,7.890266056180247e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-28,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.455244068638081,-8.770264334772165e-05,8.770264334772165e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-03-28,random_forest,macro_only,RQ1_macro_baseline,vix_lag1,-1.1908740880934972,7.890266056180247e-05,7.890266056180247e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
2024-04-01,random_forest,macro_only,RQ1_macro_baseline,dgs10_lag1,1.455244068638081,-8.770264334772165e-05,8.770264334772165e-05,test,True,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}"
